fingerprint,seed,omitted_target_family,source_slice,evaluated_source_family,method,eligible,successes,asr,asr_query_auc,normalized_action_entropy,query_budget
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,exact_source,transformer,random_action,304,33,0.10855263,0.04759868,0.99941888,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04414474,0.99962698,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01371585,0.99205652,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,10,0.05464481,0.02590164,0.95163633,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,10,0.05464481,0.02349727,0.96421908,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,5,0.02732240,0.01819672,0.99699088,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02311475,0.99868953,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.02262295,0.99936964,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,6,0.04109589,0.03136986,0.98512542,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,16,0.10958904,0.05506849,0.95480339,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,17,0.11643836,0.05349315,0.96430591,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,14,0.09589041,0.04397260,0.99668331,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,random_action,146,13,0.08904110,0.04253425,0.99809522,50
70806cb5b5fb875af7a1196ae23c3170c0e2e736091b426b2d54e9f823f0316e,29,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,14,0.09589041,0.04575342,0.99912230,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,bandit_action,369,7,0.01897019,0.01384824,0.99500830,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,16,0.04336043,0.01598916,0.90002960,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,15,0.04065041,0.01682927,0.96590791,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,11,0.02981030,0.01336043,0.99784491,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,random_action,369,10,0.02710027,0.00997290,0.99941496,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01355014,0.99964870,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,bandit_action,304,17,0.05592105,0.04009868,0.99359782,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,41,0.13486842,0.06312500,0.89716774,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,34,0.11184211,0.05414474,0.96619107,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,32,0.10526316,0.04526316,0.99769721,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,random_action,304,29,0.09539474,0.03957237,0.99943234,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04381579,0.99963087,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01273224,0.99029457,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02765027,0.89925485,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,10,0.05464481,0.02721311,0.96708945,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.02065574,0.99732026,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.01808743,0.99893202,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02147541,0.99943659,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,7,0.04794521,0.03869863,0.98884614,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,15,0.10273973,0.05212329,0.90670675,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,15,0.10273973,0.05623288,0.96497425,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,14,0.09589041,0.04712329,0.99630950,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,random_action,146,14,0.09589041,0.04410959,0.99853390,50
302aa7c6ecd69c7c52b892ac044f8634e37e98db7f2c384c882edc79667e42d0,41,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,14,0.09589041,0.04000000,0.99926085,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,bandit_action,369,4,0.01084011,0.00764228,0.99430048,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,15,0.04065041,0.01617886,0.92768346,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,12,0.03252033,0.01728997,0.96467532,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,8,0.02168022,0.01051491,0.99748228,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,random_action,369,13,0.03523035,0.01417344,0.99944070,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,classical_cnn,score_greedy,369,13,0.03523035,0.01455285,0.99967263,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,bandit_action,304,13,0.04276316,0.02990132,0.99320228,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,43,0.14144737,0.06042763,0.93097900,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,37,0.12171053,0.05332237,0.96645042,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,30,0.09868421,0.04039474,0.99715639,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,random_action,304,26,0.08552632,0.04315789,0.99931784,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04190789,0.99956481,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01693989,0.99259471,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,10,0.05464481,0.02677596,0.92791953,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,8,0.04371585,0.02393443,0.96201667,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,6,0.03278689,0.01420765,0.99714641,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,8,0.04371585,0.01890710,0.99894474,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.01661202,0.99950096,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,8,0.05479452,0.04013699,0.98932565,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,19,0.13013699,0.05965753,0.93428568,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,17,0.11643836,0.06130137,0.96460780,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,15,0.10273973,0.04500000,0.99686271,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,random_action,146,14,0.09589041,0.04342466,0.99825520,50
5781df037eb56af073ed70a5e1cc12ec812ffdbd382f1735c1c3fce7043d3878,53,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,14,0.09589041,0.03739726,0.99931269,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01092141,0.99621984,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,17,0.04607046,0.01791328,0.94063956,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,12,0.03252033,0.01680217,0.96761583,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01311653,0.99848389,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,random_action,369,10,0.02710027,0.01186992,0.99941658,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01205962,0.99965756,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,bandit_action,304,12,0.03947368,0.02835526,0.99435353,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,36,0.11842105,0.05322368,0.93857865,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,38,0.12500000,0.05453947,0.96667987,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,29,0.09539474,0.04220395,0.99786195,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,random_action,304,32,0.10526316,0.04572368,0.99925078,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,exact_source,transformer,score_greedy,304,30,0.09868421,0.04164474,0.99963222,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01704918,0.99101793,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02333333,0.94052737,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,8,0.04371585,0.02393443,0.96740937,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,6,0.03278689,0.01868852,0.99765394,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02049180,0.99863119,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02191257,0.99934535,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,9,0.06164384,0.04678082,0.98632025,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,15,0.10273973,0.05883562,0.93888652,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,19,0.13013699,0.05417808,0.96580276,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,15,0.10273973,0.04239726,0.99740432,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,random_action,146,13,0.08904110,0.04609589,0.99845166,50
f8ddfc301eea3d5b3ad3c6f10b4578bb25e65540f0702a89f0b123c145d3ed12,67,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,13,0.08904110,0.04787671,0.99922259,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01108401,0.99492391,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,15,0.04065041,0.01552846,0.88788431,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01325203,0.96391585,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,9,0.02439024,0.01227642,0.99776188,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01422764,0.99939781,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01271003,0.99966584,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,bandit_action,304,15,0.04934211,0.03582237,0.99424785,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,38,0.12500000,0.06052632,0.88483035,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,35,0.11513158,0.05463816,0.96416774,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,30,0.09868421,0.04388158,0.99731686,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,random_action,304,32,0.10526316,0.04453947,0.99933710,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,exact_source,transformer,score_greedy,304,31,0.10197368,0.04661184,0.99957592,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01672131,0.98937183,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02595628,0.88555181,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,9,0.04918033,0.02398907,0.95981480,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,9,0.04918033,0.02387978,0.99613366,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02114754,0.99900569,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02147541,0.99933534,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,5,0.03424658,0.02869863,0.98709267,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,17,0.11643836,0.06102740,0.88465687,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,19,0.13013699,0.04979452,0.96060672,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,18,0.12328767,0.05520548,0.99621839,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,random_action,146,14,0.09589041,0.04493151,0.99869804,50
3811a99e5f1bc5e25f5d9b235cc23a59ffc1a735692cbcea74ea3180f2534725,79,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,12,0.08219178,0.04082192,0.99922745,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.00983740,0.99617247,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,15,0.04065041,0.01986450,0.83809860,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01644986,0.96428683,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,ppo_only_stochastic,369,13,0.03523035,0.01585366,0.99768484,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01233062,0.99950575,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01024390,0.99963835,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,bandit_action,304,16,0.05263158,0.03901316,0.99138531,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,gradient_bc_groupdro_ppo_stochastic,304,39,0.12828947,0.05805921,0.84122639,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,gradient_bc_only_stochastic,304,40,0.13157895,0.05888158,0.96421191,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,ppo_only_stochastic,304,30,0.09868421,0.04736842,0.99709850,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,random_action,304,29,0.09539474,0.03990132,0.99943126,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,exact_source,transformer,score_greedy,304,28,0.09210526,0.04164474,0.99963574,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,bandit_action,183,2,0.01092896,0.00907104,0.99246429,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02874317,0.84090309,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,9,0.04918033,0.02387978,0.96038976,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.02404372,0.99697512,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,random_action,183,6,0.03278689,0.02043716,0.99876244,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02169399,0.99956612,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,bandit_action,146,9,0.06164384,0.04856164,0.98566629,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,gradient_bc_groupdro_ppo_stochastic,146,16,0.10958904,0.05712329,0.84732566,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,gradient_bc_only_stochastic,146,18,0.12328767,0.05219178,0.96458012,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,ppo_only_stochastic,146,13,0.08904110,0.04075342,0.99724766,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,random_action,146,13,0.08904110,0.04061644,0.99863927,50
19e39dd8bd212a14b3bc7f5d8fbb3953d46944ddb0719a7f37528054e89d6f49,97,modern_cnn,seen_family_new_instance,transformer,score_greedy,146,12,0.08219178,0.03808219,0.99925293,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,bandit_action,369,4,0.01084011,0.00834688,0.99418817,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,12,0.03252033,0.01409214,0.92101690,50
1de084397d05d7d76ecd5b2b8c65bd719e305d209c7eed590c83737581d14cfd,113,modern_cnn,exact_source,classical_cnn,gradient_bc_only_stochastic,369,14,0.03794038,0.01669377,0.96449885,50
